Review,Polarity,Town,Region,Type
"Llegamos al check in a las 16:00 hrs, la habitación no estaba lista, nos lo dijeron con una somera disculpa. Decidimos comer en lo que esperábamos, 40 minutos después enviaron la llave con el mesero y nadie nos indico dónde estaba la habitación. En resumen el personal de recepción poco capacitado, no cumple los estándares que se espera para un hotel como este.  No proveen las medidas sanitarias suficientes para sentirte seguro, por ejemplo vimos llegar a un huésped tosiendo y sin cubrebocas, no notamos que le dijeran algo o le ofrecieran uno (a nosotros mismo al llegar no nos ofrecieron gel antibacterial o alguna otra medida que implica la actual situación) -Nos habría gustado que el personal fuera atento. No se acerban a ver si nos hacía falta algo, no estaban pendientes cuando",3.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Otras dos parejas y mi marido y yo, alquiló un barco de un capitán llamado Francisco. Él es conocido en la ciudad puedes simplemente pregunta y alguien será capaz de decirnos dónde vive.

Nos llevó en un exitoso viaje de pesca y luego a la...Isla de Coronado. Recomendamos que traiga su propia cerveza a Coronado; no hay ninguno disponible.

Nuestra siguiente parada 4 veces a la picazón. Mi marido tenía las almejas y aún hablando de ellos.

Mi amigo y yo tuvimos la concha de almeja con marisco. Increíble. Vistas impresionantes y servicio.Más",5.0,Loreto,Baja_CaliforniaSur,Restaurant
"Esta es una pequeña y pintoresca ciudad con estrechas calles empedradas. Lleve zapatos cómodos. Los fines de semana son bastante concurrido con gente entrando en la plaza de la ciudad para comprar y comer. El mercado exterior es pequeña, pero tiene mucho que ofrecer para la comida y el arte mexicano y artesanías. Puedes encontrar un montón de cerámica de arcilla roja.",3.0,Huasca_de_Ocampo,Hidalgo,Attractive
Recomiendo encarecidamente visitar esta playa es un deber.Un consejo: como media milla del club de playa de paraiso son varios lugares muy interesantes para fotografías y restaurantes locales más baratos con grandes ofertas y relación calidad-precio.,4.0,Tulum,QuintanaRoo,Attractive
"Tuvimos la oportunidad de disfrutar de una memorable cena de Navidad en Tierra y Cielo. Los platillos fueron todos, quizá un tanto menos el postre, creativas combinaciones de sabores, texturas y colores mexicanos presentados de manera elegante y atenta. Cada plato fue detalladamente descrito al...Más",5.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant
"El ambiente es muy ameno, durante nuestra comida llegó un grupo de mariachis que tocaron por aproximadamente una hora. La atención por parte del personal siempre amable y atento. Prueben la bebida Cóctel Mundial... Delicioso!!! (Tiene tequila) La comida esta rica aunque me espera un...Más",4.0,Tlaquepaque,Jalisco,Restaurant
"Nos llamó la atención por estar ubicado frente al zócalo, su patio es bonito y fresco para desayunar;sin embargo la comida es muy mala, probamos 5 platillos y ninguno tenía sazón como lo esperábamos, por estar en este pueblo mágico, el jugo verde que pedí...Más",1.0,Valladolid,Yucatan,Restaurant
"Un lugar maravilloso, increíble, encantador, la visita en lancha vale muchísimo la pena.  Si te hospedas en San Cristobal de las casas, definitivamente contrata un tour, ya que es más accesible llegar y es casi el mismo precio que hacerlo por cuenta propia.Un lugar altamente recomendado. ",5.0,Chiapa_de_Corzo,Chiapas,Attractive
La comida no es tan buena ni el servicio. Creo que por el precio hay mejores opciones en la zona. El acceso a la laguna es lindo aunque ya se ve un poco sucio a esa altura.,3.0,Bacalar,QuintanaRoo,Restaurant
"Hicimos esto como parte de un tour. Mi hijo está en una silla de ruedas, así que utilizamos un carrito para él. Algunas de las secciones accesibles de ruedas eran muy altos y tuvimos que salir de la misma manera que estuvimos en porque había escaleras en la salida. Me gustó mucho nuestra guía y nos informó muy bien. Muy triste saber que 30 años después de ser descubierto, la ciudad Maya estaba desierto. Hermosa playa en la parte trasera del templo.",4.0,Tulum,QuintanaRoo,Attractive
"Yaser, nos atendió con una excelente actitud y amabilidad y los platillos que nos recomendó simplemente deliciosos, los precios son justos por eso regresamos al siguiente día a comer, además de sus recomendaciones para aprovechar nuestra estancia, muchas gracias",5.0,Loreto,Baja_CaliforniaSur,Restaurant
"El hotel y las instalaciones son muy bonitas, con una playa excelente, fantástica comida y bebidas y el servicio era perfecto (especialmente Luz).  no encontrará un lugar más bonito en Tulum. Comparado con otros hoteles en los que nos hemos quedado sin embargo no creo que fue una buena relación calidad-precio.  Algunas desventajas:  La habitación es difícil acceso con llave graciosas que hizo abrir la puerta innecesariamente complicado. Encontramos el espartano de habitación sin mesas o lugares adecuados de cama para poner cosas. El cuarto de baño pedido que lugar utilizado papel higiénico en la papelera. Quizás estoy siendo demasiado crítico pero el baño era un wc con aspecto barato con una delgada asiento plástico. No muy premium. Nos continuamente roto nuestras espinillas y",2.0,Tulum,QuintanaRoo,Hotel
"Este es un sitio normalito, de 18 hoyos, piscina de agua dulce. No personalmente la atracción pero bien si no quieres nadar en el océano. Bucear no es buena en la mayoría de los alrededor de Tulum. ceneots",3.0,Tulum,QuintanaRoo,Attractive
"Fuimos para comer y más de media carta de alimentos no estaba disponible porque el chef no había llegado.

Sobre las bebidas (Mixología), tampoco estaban disponibles porque el gerente tampoco estaba.

Pésimo, si no estaban listos para brindar servicio para qué abrir en horario de...Más",1.0,Bacalar,QuintanaRoo,Restaurant
"La habitación estaba en muy malas condiciones, se sentían los resortes del colchón y con moverte un poco rechinaba todo, la almohada hecha bolas, las toallas decoloradas y percudidas, los vidrios sucios.   Nuestra habitación esta frente a la alberca y jacuzzi, el cual no pudimos utilizar porque estaba lleno de hojas y bichos.  La playa del lugar es de las mejores y es el punto a favor que tienen este Hotel, aunque cualquiera que no este hospedado puede rentar un camastro en $500 el día, creo que conviene más de esa manera que pagar por la habitación que en relación calidad / precio queda mucho a deber.  Por ultimo, el servicio en la zona de la playa es pésimo, nos resulto mejor estar yendo a pedir a la barra nosotros recoger las bebidas, igual para solicitar la cuenta y hacer el",2.0,Isla_Mujeres,QuintanaRoo,Hotel
"Gran camino en un carrito de golf alquilado. Situado sobre el agua, se puede mirar hacia abajo en el agua clara y ver las rocas y arrecifes. Trata de ver algunos peces.Las vistas a los coloridos del Caribe son la pena la visita.También hay muchas iguanas de todos los tamaños. Foto excelente oportunidad si desea obtener fotos!También tienen concesiones locales para comida y bebidas. Bueno para conseguir agua embotellada en un día de sol caliente corriendo en un carrito de golf!",4.0,Isla_Mujeres,QuintanaRoo,Attractive
Excelente alimento y como siempre un excelente servicio me encanta la experiencia en Bak cada vez que voy. Sin lugar uno de los mejores lugares en la zona hotelera.,5.0,Tulum,QuintanaRoo,Restaurant
"Nos decidimos por un café para mi esposa y desayuno para los dos, y nos detuvimos aquí. El ambiente es agradable, el café con leche de mi esposa estaba bien (por lo menos eso es lo que ella dijo), y la comida estaba muy bien...también. No volveré, por el servicio. Pedimos las bebidas y comida al mismo tiempo, las bebidas llegaron rápido, la comida no tanto. Mi bebida habían ido a la vez forma la comida llegó, y el servidor no preguntamos si quería una recarga, pero no nos pide cuando recogió los platos ... imagínate.
Fuimos en otro lugar la mañana siguiente con buena comida, pero mucho mejor servicio.Más",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"El restaurante tiene un ambiente agradable y la comida es buena, los platillos tienen un precio aproximado de $120 pesos.",4.0,Izamal,Yucatan,Restaurant
"Nos hospedamos mi marido y yo es la segunda vez que vamos, por el precio que uno paga espera que sean sensibles a tus necesidades, fuimos a descansar y no pudimos hacerlo, nos hospedaron alado del Area de niÃ±os y desde las 7am no pudimos dormir escuchand gritos y niÃ±os corriendo, cuando hicimos la queja a tres representantes solo nos dijeron lo siento, cuando por el precio que uno paga minimo esperaria una cortesia. La comida tampoco es muy buena y el wifi nunca funciono. desde hace 3 aÃ±os que venimos las albercas e hidromasajes son insuficientes, uno paga privacidad y descanso lo cual en esta ocasion no obtuvimos. ",2.0,Ixtapan_de_la_Sal,Estado_de_Mexico,Hotel
"Buscamos en San Cristóbal la mejor opción en restaurante y tripadvisor como siempre no se equivocó, iba con mis hijos pedimos para tomar bebidas naturales( aguas frescas) deliciosa la de pepino y de entrada el pulpo, de platillo la pasta de fideos con calamar y...Más",5.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant
"Mejorar la calidad y variedad de desayunos Incluir cafetera y servici de café en las habitaciones Incluir en el servicio amenidades como gorras de baño, acondicionador de cabello, limpiador de calzado.",3.0,Tepotzotlan,Estado_de_Mexico,Hotel
"Les escribo un poco triste debido a la mala experiencia que vivi en su restaurante!

Comi alli el sabado 6 de enero de 2018, recibi un maravilloso servicio y compre 2botellas de cerveza artesal, al dia siguiente desayune y adquiri una botella de pulque por...Más",1.0,Real_de_Catorce,San_Luis_Potosi,Restaurant
"Ir contra la tendencia aquí, pero cenamos 3 veces en tango último mes y cada vez tenía la misma impresión- carnes estaban bien, pero el lugar es tan lleno y ruidoso, nos sentimos algo impersonal. Víctima de su propia popularidad? La comida es buena, pero...el personal parece que no tienen tiempo para un pequeño bromas en el lado. Es un buen equilibrio, pero nunca lo consideramos como un buen lugar para una fecha o un cumpleaños especial o una tranquila cena de aniversario ... es simplemente demasiado agitado para eso.Más",3.0,Ajijic,Jalisco,Restaurant
"No puedo recordar lo que pedimos para la cena. El servicio era lento y no había un montón de recordar sobre el lugar excepto por el hecho de que el servicio fue lento, la comida fue memorable y no desarrollar cualquier interés en regresar!",2.0,Tulum,QuintanaRoo,Restaurant
"la ubicación es genial, pero la comida no tanto.
costillas son grasienta y no mucho barbacoa sause.",2.0,Isla_Mujeres,QuintanaRoo,Restaurant
"La comida es buena, la falta de vinos blancos, pasta es corriente. Los camareros que sea una experiencia agradable. La música de guitarra durante la cena era encantador.",3.0,Tlaquepaque,Jalisco,Restaurant
"Fui a festejar mi aniversario con mi novio, es un hotel barato y muy cómodo, aguarre el paquete as sencillo y me recibieron como si fuera de lujo, una habitación muy amplia y super comoda, la cama deliciosa, nos recinieron con cisnes de toallas, tiene su tina, y una excelente vista al parque donde hacen la feriadel vino y el queso, ahi mismo contrate mi tour en la reservación, para nuestra mala suerte hubo un accidente en la carretera y no llegamos, pero por cortesia de ellos y para que no lo perdierams, dejaron un carro especial y en cuanto llegamos nos lo dieron, que puedo decir eso es un excelente servicio, en cualquier paquete viene el desayuno incluido, eso si les falta variedad pero muy bueno en lo que cabe, por suerte esta a 5 minutos caminando y creo que ya estoy",5.0,Tequisquiapan,Queretaro,Hotel
La playa es pequeña y el dia que fuimos olia muy mal. De todos modos es perfecta para darse un baño luego de visitar las ruinas. La vista desde las ruinas a la playa es impactante.,3.0,Tulum,QuintanaRoo,Attractive
"Las fotos de Zoetry Villa Rolandi son acertadas. Los jardines están muy bien cuidados y el servicio que recibimos del personal es excelente. Una de las mejores cualidades de esta instalación es la comida y el descanso. Hay dos restaurantes en la propiedad. Uno de ellos sirve una fina cena campo comedor múltiples cada noche con cambio de menú. Este es uno de los lugares más destacados de esta propiedad. El personal es muy servicial y trabaja con las personas con alergias a los alimentos para garantizar una gran experiencia. El otro restaurante es igual de bueno. De nuevo, el servicio es excelente. El Spa es poco utilizado y caros. Fui al spa una vez para ver dónde estaba y luego para un servicio. Que estaba vacía. En cuanto al servicio, que fue buena, comparable a otros",4.0,Isla_Mujeres,QuintanaRoo,Hotel
